"","AF4_1_a","AF4_1_b","AF4_2_a","AF4_2_b","AF4_3_a","AF4_3_b","MF_1_b","MF_1_a","MF_2_a","MF_2_b","MF_3_a","MF_3_b","SEC_1_a","SEC_1_b","SEC_2_a","SEC_2_b","SEC_3_a","SEC_3_b"
"SLC44A1",21.1289269787561,21.1985679386792,20.4700461434562,20.8348737519022,20.5508763966935,21.4321753610407,13.3786199947123,NA,NA,NA,NA,15.104291607656,17.3226235626575,16.2598701264318,16.0364483854409,16.5358403377471,15.5741795800355,15.043471647275
"IGHV3-35",23.0036743698046,23.351107460838,23.5044582377448,23.22875998589,23.5638367848237,24.1718828986579,21.7139771342515,22.6992233675615,21.9846799057837,21.9315685693242,22.4272637319482,22.8801694168175,24.6343959130256,24.3398818681577,24.5721978259153,24.215404206908,24.5909223284942,24.1846019981673
"ADH5",25.4361889617277,25.543331129389,24.7223406071862,24.733761786266,24.9967961920998,25.274976391622,NA,NA,NA,NA,NA,NA,NA,17.7062464279296,NA,NA,NA,NA
"RPS6",22.8670283171295,23.0869940010714,22.2563791727447,22.2905273951565,22.5068809000116,23.2506083848867,15.4203056724682,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MCM4",20.6408636169522,20.831318069418,20.1804956000434,20.4439097542303,20.1235467877227,20.9357513649361,NA,NA,NA,NA,NA,NA,NA,17.3194339804131,NA,NA,NA,NA
"PGLS",21.6005953348338,21.8151893856098,21.3962368363276,21.4873847243858,21.5451002222421,22.1487992855448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WDR26",21.1535155413297,21.3401054488185,20.4125905199055,20.5294620105704,20.4079575157161,21.2956635726605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TPM3",16.2166909225956,NA,19.2534528056156,17.7800462940942,NA,NA,NA,NA,NA,NA,NA,NA,20.729797465261,18.3544344943489,17.1908412974387,18.4805930033119,15.8886861791366,16.5478600118766
"CCAR1",19.2767664398411,19.6689507536655,18.9109173082244,18.9213571882853,18.9540497337782,19.6611197736402,NA,NA,16.9761277585259,NA,18.3913652747628,NA,NA,NA,19.4101552592434,NA,17.0461115057177,NA
"OIT3",23.4349173044917,23.4800051940202,23.0853739054032,23.0558967043264,22.7368610249249,23.1825301428574,21.3773281089717,22.743039599854,21.9245733217333,22.1340580712243,20.5042632788896,21.3069550400672,23.5521549797761,22.8088173107493,22.1809046801521,22.5869203979367,21.394053369971,21.8601208167986
"PFKL",23.483699677578,23.4157067005258,22.4450593149123,22.718164931215,22.8782994294645,23.2692796614525,NA,NA,NA,NA,NA,NA,21.5544989202444,19.8984345850408,NA,NA,NA,NA
"OGA",20.6684452907386,20.8612709578546,20.2784222331931,20.1679668928314,19.8187038697861,21.0907682408111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RAB5B",22.0756149389409,22.3457041023086,21.1657663585766,21.6022670755121,21.4110956080486,22.2154903416318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSME3",22.1976054633195,22.4996006740955,21.7617423440264,21.7389234913818,22.0821282458996,22.4996006740955,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACTR2",25.1680611877055,25.4425304886016,24.4892237240496,24.7285815471603,24.7404684085819,25.5165310700453,NA,NA,NA,NA,NA,NA,20.3676131115906,17.8681171880174,17.4117095832414,NA,NA,NA
"MAN2C1",19.9958996155702,20.4679825956045,20.021213151702,20.0673017385664,17.4657417571016,20.6218122181254,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"MYLK",22.4922835237987,22.589208574532,21.5829702546217,21.8391718725704,21.8939843288213,22.4922835237987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TSPAN14",21.4339994890924,21.570638159703,20.8057592202245,20.9437524728447,20.9307373375629,21.6493631994436,16.9644424052553,17.720858790729,NA,NA,17.7285117979155,17.6680123906214,NA,NA,NA,NA,NA,NA
"TRMT6",22.2679293749839,22.5527985362473,21.7001670601877,21.7773183321787,21.8604141216709,22.5708007325735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NDST1",20.5659731831856,20.8918971508245,19.4653691080014,20.4676145048129,19.9213804351804,20.7659642748442,NA,NA,NA,NA,NA,NA,20.6005953348338,20.5731145984117,20.6364405337805,20.6005953348338,19.1709372800708,NA
"PLCB3",20.5341518211287,20.675737416668,19.7125051701622,19.9353118306467,20.2275771663277,20.6892890921831,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DCTN1",22.439997221856,22.7223406071862,22.0359052291389,21.8907515134665,22.0405098002202,22.9950715116303,NA,NA,20.6627518108964,NA,20.8423012312271,NA,NA,NA,NA,18.5968776507106,NA,NA
"CYFIP1",21.3280497785978,21.5679398332734,20.5827337193411,20.7676890307127,20.9549381970009,21.4719291876417,NA,NA,NA,NA,NA,NA,17.4386846598886,NA,NA,NA,NA,NA
"F7",NA,NA,NA,NA,NA,NA,21.9601377215209,21.8112743356065,21.6892353362291,21.5529476577818,21.7327305371961,21.9881520976905,15.8703719446006,NA,NA,17.4492792482556,16.6549716040381,NA
"TARDBP",20.1280522363164,20.5016865724265,19.343441655887,20.097657960892,19.8961224608005,20.2253627939983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RHOA",24.0641454119942,24.230959775451,23.4576373809918,23.5486319132124,23.4191070121947,23.9707069632311,NA,NA,NA,NA,NA,NA,19.3718574534125,18.3723889792462,18.0042753389602,17.5903823729194,16.8564255286255,17.7574407965888
"ARPC1A",23.2050844590263,23.4079502568914,22.5638367848237,22.7368610249249,22.5308863630224,23.3896880504987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GNE",22.5237265714495,22.6864560714876,21.8950426932991,22.0122262326694,22.0122262326694,22.6670907466207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PSMA5",22.5237265714495,22.8365342880082,21.0630513785097,21.9636694124912,22.7654706459933,23.2820658164083,NA,NA,NA,NA,NA,NA,NA,16.6343147548484,20.4374594990541,NA,NA,NA
"DPYSL2",23.7358286849589,23.9088484928241,23.0139305388816,23.103095675363,23.1961050003232,23.7955070197481,NA,NA,NA,NA,NA,NA,16.9868986281619,NA,NA,NA,NA,13.5106652820725
"LCAT",25.6652836768904,25.6656020668785,25.2625417920926,25.1089873897033,24.9981465567924,25.6903844400403,23.2006017157794,22.151175447555,22.2124984631893,22.5201090817176,22.3645279766003,22.2792118339173,20.0882784154422,19.7816110489652,18.9320895766847,17.5940621233992,19.9921915322982,20.7837776009828
"EMG1",23.0886122794698,23.3416382610806,22.5237265714495,22.598325161209,22.7835674064366,23.3003369184145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GSN",27.7530236884266,27.9556000708409,27.5904940808165,27.6354721427688,27.3169996065177,27.9094208772954,28.0802993484974,28.0003468473096,27.6784187524222,27.6837819371893,27.9765090606039,28.0721427470341,24.2258217057687,23.2346186540058,23.3949294551408,23.3100801925779,23.1062945570303,22.7532787843588
"OMD",23.351107460838,23.429819436852,23.3910001879615,23.3238859921029,22.7389234913818,26.9660924446586,24.718164931215,24.3804695204693,24.4941162935233,24.5171320677799,24.7700161618726,24.3591747421061,20.1332024304938,NA,20.5914931277266,20.5451002222421,20.6971033156872,20.0690720930741
"PSMB5",23.6118929261682,23.8239595952376,22.9950715116303,23.1221834295337,23.0886122794698,23.6463635804423,NA,NA,NA,NA,NA,NA,17.5725625694781,16.3924281163937,16.806019640324,17.1659031088691,NA,14.8085218092954
"LTBP2",NA,NA,NA,17.4150650162406,NA,NA,20.4419472181898,20.3530972768137,20.488247139316,20.6541237758231,20.8086083765957,20.1113076301969,NA,NA,NA,NA,NA,NA
"RAN",27.66627818955,27.7795654758791,27.543331129389,27.1282936301102,27.6416862013676,28.2820658164083,19.6906886016807,19.8276388724433,19.5323863667098,19.6745819429372,19.8355539239633,19.8593163855788,22.7829874143821,20.7553179296324,18.9014679628472,21.1112694186433,NA,20.3140266645401
"HPX",28.773918912738,28.9145621440185,29.5609251894038,29.6302732360945,28.2480763884273,28.9174105063275,30.4032437837162,30.328173350506,29.9759626886826,30.0030309318808,30.27586447724,30.4032437837162,24.2763970663216,23.8894831679572,23.7202542799377,23.8307441998047,23.2563791727447,23.0998896850639
"RAE1",22.9846799057837,23.1503497371082,22.5380107974558,22.669255330734,22.5846285864287,23.112671120078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BMP7",20.1587267821311,20.4660933937761,19.6512093932171,19.9328303755252,19.8299719772716,20.3494453820272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGHV1OR15-9",19.9319392943136,19.1735380711303,20.5246765711527,20.0235093684083,19.7409714884181,20.6060427799846,20.5451002222421,21.0359052291389,21.1518985242037,21.3211353810869,20.9530482967346,21.0492636119939,20.6540345937953,20.9530482967346,20.9950715116303,20.9671924790549,20.8651412075852,20.8190938400658
"F5",27.2435438837853,27.2838327425825,26.6236609447517,26.6166677413308,26.8822702594132,27.340110611621,30.063425529933,30.4794270753826,30.3661967969609,30.3971349741336,30.6259264565456,30.4502217249976,25.2419086899363,25.2228774291531,25.4719678749548,25.4011289910354,24.5667425159991,24.8190938400658
"SELPLG",NA,NA,NA,NA,NA,NA,24.0147819375732,23.9234304998805,23.9161579196866,23.7755524133725,24.1649965130726,24.007956637837,18.9837284562999,18.5471581302604,18.4882285032604,18.7505205405925,18.888576789116,18.3116640678382
"COL1A1",22.3564906575349,22.5141245723382,21.7032171292734,21.9263893862916,21.9120132689794,22.3385954875066,NA,NA,NA,NA,NA,NA,20.2257475837524,20.2587879875928,19.5941696732783,19.0082453189977,20.0397156178998,17.871303668553
"EEF1D",22.2872572389173,22.5530590199431,22.7855642165006,22.4310147187123,22.0592351924174,22.5569438081178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACACA",20.0158043140864,20.1866486691172,19.2162958929795,19.5616310337711,19.5433679486209,20.214277612741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PPP1CA",22.8801694168175,23.1611564920648,22.383109402342,22.2820658164083,22.7409830135601,23.2692796614525,NA,NA,NA,NA,NA,NA,18.0559168225023,NA,NA,NA,NA,NA
"ANGPTL3",22.2095533166239,22.337560929,21.3596090941802,21.6971033156872,21.4250422161334,22.185557835555,19.3895473185135,19.8610702417049,19.5749500920607,18.89520840875,19.3055764004733,19.7744476657153,NA,NA,NA,NA,NA,NA
"ETF1",22.8190938400658,22.8764270151317,21.9459238623012,21.9950715116303,22.470106732954,23.0207277012354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ACTR1B",22.7013403085736,23.0641454119942,22.1363353199788,22.2820658164083,22.2905273951565,22.6821750741598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PRPF19",24.56267285169,24.7910412361761,23.8413416734658,23.9279573157718,24.0707105884699,24.6654651745717,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HSPD1",20.8657672467027,21.0828955295943,20.3131554019958,20.0881386354639,20.6917597033342,20.9425044827708,18.7427140319332,18.8316350692948,NA,19.0706503248077,NA,18.7858642977852,17.3074489822967,NA,17.4895085347823,NA,NA,17.8573693378769
"SUPT5H",25.302197935909,16.1617282888906,17.8990039954182,18.0576427642226,24.6558563866075,25.1931845108419,20.7553179296324,21.6496561532847,21.3645279766003,21.9881520976905,21.8346068394371,21.3698614209033,NA,NA,NA,NA,NA,NA
"PAFAH1B1",24.4824692339717,24.578307267632,23.7905441836162,23.9829406710452,23.9125078354097,24.7192099838075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"RPL18",23.185557835555,23.4800051940202,22.6800298023282,22.8480452137619,23.030863773662,23.4626380620501,19.6064937734329,17.8331433434872,18.7598426822823,19.1669280167151,18.8156866191789,16.9010554325533,NA,NA,NA,NA,NA,NA
"GLA",23.5020315003502,23.5020315003502,22.7895495644517,22.8613595670428,22.6714166720235,23.4349173044917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ITIH2",28.7883053254433,29.0049068242759,28.4266240976922,28.5725364797741,28.5388988830738,29.0934562517011,33.8883077143833,34.2633252815796,34.0616564370799,34.2156696953212,34.3289758136996,34.0903360239603,26.0359052291389,25.7795654758791,26.3013839936081,25.8740830746634,26.9360699615591,26.9561542076024
"IGLV4-69",24.0190314105745,22.1764556284477,23.1314710988908,23.1991043673929,22.4143771067582,22.7994650333168,20.5731145984117,21.0359052291389,20.5261171188745,20.2302268848887,21.4626380620501,21.0291793659506,23.807783439177,23.7178143555457,24.2281125358011,23.9825540152514,24.0641454119942,23.2678519571886
"RPS11",23.0739820071979,22.8210421118553,22.455212568488,21.9903301014591,22.4576373809918,23.3631915290375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLRG1",21.4539673698659,21.5000404709045,20.5804876881601,20.7181038767417,20.8532669075382,21.4266624837458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YWHAE",25.6891252582636,25.787060012426,25.429819436852,25.420212109178,25.5696424065049,26.1487992855448,20.6892797063672,20.9204902475696,20.8523420526931,21.5515909282456,21.4715065355746,20.6530593521413,20.8347873578966,19.290860329628,19.1941869381063,18.676673352465,16.528924106636,18.8152519401362
"SEC24D",20.4001331194442,20.4800712852022,19.5048195694146,19.842557517049,20.0246973598,20.5922590137256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.6410559981705
"BZW1",22.0053888026158,22.262126969355,21.0500857803362,21.2518314105093,21.4784235281437,22.0624994391506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DIPK2A",21.4654996457785,21.7442228642557,20.8677198906152,21.0161757841217,21.2560687151405,21.7335673454448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"IGHG4",26.9349459295265,27.0914399061026,27.6554001358195,27.73634494728,26.983593129807,27.6409970706925,25.9252429310748,26.0631168990534,25.7412402472312,25.7373769180256,26.5044582377448,26.1836662723616,22.2448144211117,22.1145735228093,22.9565973638157,21.742006326036,23.7522581298834,24.0788752681045
"ARRDC1",21.5778948455548,21.6040255936624,20.7823711922133,20.7864507126512,20.7438729162761,21.3898124923471,17.4473657822955,17.2620673099567,16.8907273967215,15.2971670511598,NA,17.5890219952484,17.5622275153411,16.8471552455275,16.3643621105693,17.0668985447672,NA,NA
"NAA15",25.0484323270151,25.1580770991329,24.9202532560963,25.3245728262225,24.3086923184537,25.0384193657744,NA,NA,NA,NA,23.1703554289113,23.351107460838,21.3266313688418,21.2763970663216,NA,NA,20.145693374677,NA
"AP2A1",22.5285037117114,22.7327272254179,21.8021925068197,21.8452909560726,21.9640030632731,22.6073845004964,NA,NA,NA,NA,NA,NA,17.7308813825148,14.543636039823,16.0951456172122,16.6105346681907,NA,15.0406193590468
"EIF3L",24.3066080006711,24.4425304886016,23.6219856648566,23.7055648944353,23.814211618686,24.4150619206086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TAGLN2",23.7118786683676,23.8112743356065,23.5261171188745,23.3156183761193,23.194602975158,23.7593875939415,NA,NA,NA,NA,NA,NA,20.5484936336135,NA,NA,NA,NA,NA
"FAM184A",22.9548239216245,23.433607470679,22.7363734395805,22.4247034916297,22.6992233675615,22.4676214695644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"COL1A2",22.0950673016071,22.2125248831552,21.5893082565142,21.4554125133384,21.319788971832,22.145693374677,19.679911290368,16.3677713537262,NA,NA,NA,NA,17.6819246708838,NA,NA,17.6316531188173,NA,NA
"RAB8B",20.9253936227995,21.248697326851,20.8490869411042,20.6902741779314,20.944109354029,21.431741153973,NA,NA,NA,NA,14.2312286822258,NA,13.3681381016441,NA,NA,NA,NA,NA
"KRT2",26.4846218220906,25.7669874097997,26.8080855158892,26.9693900347591,25.1530590243662,26.384427534038,25.9134212226139,24.7223406071862,26.2660653377146,25.7845661569375,25.2603332416082,24.3685299071578,23.1284903031445,24.0190314105745,24.1619253143803,22.6365901060647,19.7859683539533,22.7795654758791
"CETP",NA,NA,NA,16.5524619713828,NA,NA,25.5774431196332,25.2774616550116,25.1957296406123,25.071119921723,25.1300627229633,25.5559619515439,21.3655722166682,21.1196751009293,21.3937345187903,21.0848524957708,20.1841622531104,19.9016161502889
"IPO7",23.1347697256408,23.4725877224577,23.0409291287284,22.5937740689778,23.0274929893227,23.6627518108964,19.0580313717981,18.7422008666705,18.2568766871564,17.9567226991492,18.8976770892277,17.0123844770635,16.6300765356091,NA,NA,NA,NA,NA
"EML2",25.513522320173,25.5344529780426,24.7368610249249,24.8326768123387,24.7999590223786,25.4922835237987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"STAT1",21.4212060374419,21.6040317490129,20.6743751352863,20.8631839334689,20.932006144499,21.6245018717555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"OSBP",21.6757296648946,22.0224219997753,21.2006017157794,21.3100801925779,21.4169953964944,22.3156183761193,NA,NA,NA,NA,19.0700475496936,NA,NA,NA,NA,NA,NA,NA
"ESYT1",19.9968609998837,20.3587992707495,19.2550228051514,19.3703660097364,19.5602675203292,20.2665440828568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PLG",25.9383154017648,26.2206652717442,27.12927672728,27.0484323270151,26.787060012426,27.4488442625338,27.7279327074638,27.8043973288591,27.3238859921029,27.4504183980319,27.7833176107402,27.9561542076024,22.4169953964944,22.1142608668404,22.2419086899363,21.8461330928181,22.0224219997753,21.3901957268071
"IGHV2-5",22.2848918604871,22.7223406071862,22.2735543165528,22.3564906575349,22.4750644527499,23.10948636152,21.0886122794698,21.2707059542438,20.811601257167,20.7628353727564,22.0258046391699,21.535639892993,24.5237265714495,24.2606921656157,24.2592559335002,24.2058302305812,24.4079502568914,23.7624323260759
"EIF4E",25.0283364240389,25.1923470012176,24.2477143116175,24.3135440478815,24.5344529780426,25.1991043673929,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"CD5L",28.7745474011125,28.9346647846282,29.0322309083294,29.0296006522847,28.5919210789951,29.286919665749,27.6159665529617,27.8336421486349,27.6347800367153,27.5232779024859,27.7194711287156,27.8758413869358,32.1924881029871,32.0216809889885,32.2210111450125,32.0585956123288,32.2273375037447,31.7616875947687
"CSTF1",22.5340769971617,22.798992028493,21.8702755327977,22.0018984706959,22.0210314659064,22.5678908737104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DBH",20.5600090349572,20.7379916216908,20.948242451731,21.0150386208284,20.559785972448,21.2318071190608,18.7316173516356,18.5227462585481,18.1724421589892,18.5775910984973,18.6442647076747,19.6657418678971,18.5910518512319,18.975852724899,19.4184826665048,18.7924220637506,20.0353535444503,20.0472291083431
"IGLV5-52",20.2989396349727,20.8412533620845,21.5308863630224,21.5165310700453,19.8271534969031,20.5068809000116,17.7064218200999,17.837356909672,17.5466156702283,17.6498806524916,17.955512559837,17.6557962288472,24.2756869038456,24.144137908175,24.2462650949805,24.2411813417783,24.3658631872841,24.0550692336751
"BSG",26.152672294692,26.4073020002906,25.2926350581185,25.4166733304051,25.2603332416082,26.1449158510576,NA,NA,NA,NA,20.7389234913818,NA,20.6344149139051,19.3026768504337,19.5108008621128,18.3283900552795,18.7913250757715,NA
"FERMT3",26.3959101020853,26.6361639169566,25.787060012426,25.9019621072389,25.7542987172687,26.5969044865093,21.0482560330461,21.6848333562719,21.4597948002787,21.2973131702461,21.6935762860121,21.7389234913818,23.3211353810869,21.6063871384104,20.9786245831755,20.7398778275861,20.6541412618488,19.6958637628855
"SNRPE",25.1487992855448,25.417317390702,24.5568390586989,24.6169481212833,24.5486319132124,25.2298602999443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"SRPK1",19.6169544011703,20.1055952476492,18.9634267089018,19.1775120005034,19.1425832555851,19.9758507661806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HK1",21.8806985571205,22.3936208881206,21.3617446323102,21.617743655035,21.6479352945536,22.3645279766003,NA,NA,NA,NA,NA,NA,17.1925721554555,NA,NA,NA,NA,NA
"APOL1",24.9243370000931,25.2509697361825,25.4073020002906,25.5638367848237,25.1213931282042,25.7285815471603,26.6264487621234,26.630620413341,26.412156839558,26.5667425159991,26.667632197196,26.8251734741825,29.92450690549,29.806549916978,29.773918912738,29.7549358093704,29.7389234913818,29.4274235962113
"RPL28",21.8096982715947,21.8839021356939,20.9630646942565,21.2867528937789,21.365933652074,22.0492636119939,NA,NA,18.9227266630089,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WARS1",21.6888367970878,21.9639790824926,20.9404885316683,21.0354085881631,21.0761044582718,22.0569614570392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GSTP1",25.2480763884273,25.3981956893657,24.7306558753982,24.7685025806453,25.0484323270151,25.6502041855955,NA,NA,NA,NA,NA,NA,19.2553628811173,16.9930931804271,17.1581066925738,NA,NA,17.1480495098403
"RPS18",24.1787365696989,24.543331129389,23.470106732954,23.6800298023282,23.7775603399887,24.4750644527499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.8648390408565
"NONO",21.0318310818722,21.4923343840154,19.4626418559837,20.0829650262501,20.5277251617409,21.2981834198792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PFAS",23.2678519571886,23.38574446251,22.6800298023282,22.7755524133725,22.9115938695629,23.4475837163278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"DNM3",21.6991776073455,22.0525839702855,21.0986791750673,21.1593872603151,21.138496178727,21.8229877561703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"GNAS",22.3767885986148,22.3916151695717,21.3687377042202,21.5930071627901,21.7924177740575,22.5772029097853,17.821344247922,NA,16.0455229178143,NA,NA,NA,17.6307861401838,NA,16.6891107512387,16.8057690586469,NA,15.3885185078782
